"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:4.1.3.24","EC:4.1.3.24",1,0,0.000186340274371848,0,0.0303759756672435,"M20","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.24"
"EC:1.14.12.17","EC:1.14.12.17",89,3783,0.000357465873181796,6.90416741453293e-16,0.03036453084811,"M3","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of two atoms of oxygen into one donor.","o__EC:1.14.12.17"
"EC:1.4.1.9","EC:1.4.1.9",5,0,0.000247736690513401,0,0.0303615923033041,"M3","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.4.1.9"
"EC:2.6.1.21","EC:2.6.1.21",18,1905,0.000332485008843022,0,0.0303151359448538,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.21"
"EC:1.1.1.306","EC:1.1.1.306",120,2046,0.000358983624493744,1.68768536799694e-15,0.0302130538627297,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.306"
"EC:4.1.1.73","EC:4.1.1.73",17,121,0.000309619282933154,0,0.0301870656623054,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.73"
"EC:1.1.1.83","EC:1.1.1.83",17,121,0.000309619282933154,0,0.0301870656623054,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.83"
"EC:1.1.1.93","EC:1.1.1.93",17,121,0.000309619282933154,0,0.0301870656623054,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.93"
"EC:1.1.2.8","EC:1.1.2.8",21,1922,0.000321303060802614,0,0.0301866134517381,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a cytochrome as acceptor.","o__EC:1.1.2.8"
"EC:4.1.1.7","EC:4.1.1.7",103,1762,0.000384722222310032,0,0.0301275869759658,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.7"
"EC:1.2.7.8","EC:1.2.7.8",26,3068,0.000296984676080076,0,0.0300438795299483,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.2.7.8"
"EC:6.1.1.7","EC:6.1.1.7",81,0,0.00913082831593547,0.978547260901619,0.0300251161963842,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.7"
"EC:1.3.3.3","EC:1.3.3.3",140,3692,0.000400016022676755,0,0.029964866984163,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.3"
"EC:3.8.1.5","EC:3.8.1.5",3,0,0.000270946140049529,0,0.0298469898035674,"M1","k__Hydrolases.","p__Acting on halide bonds.","c__In C-halide compounds.","o__EC:3.8.1.5"
"EC:4.1.1.19","EC:4.1.1.19",148,3630,0.000400216005981495,0,0.0298058927781485,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.19"
"EC:3.5.3.12","EC:3.5.3.12",74,1872,0.000377042599589139,0,0.0293169389975663,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.12"
"EC:6.1.1.19","EC:6.1.1.19",81,9,0.00915242697210234,0.97935926985422,0.0292673139686197,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.19"
"EC:2.1.2.5","EC:2.1.2.5",9,75,0.00030288917168572,0,0.0290510055070399,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.5"
"EC:1.20.4.3","EC:1.20.4.3",121,2254,0.000363574141832027,1.59562980246983e-15,0.0289924713003144,"M2","k__Oxidoreductases.","p__Acting on phosphorus or arsenic in donors.","c__With disulfide as acceptor.","o__EC:1.20.4.3"
"EC:3.1.3.27","EC:3.1.3.27",65,2419,0.000366235172198948,0,0.0289332718777193,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.27"
"EC:2.7.1.144","EC:2.7.1.144",125,2957,0.000395459849565431,0,0.0287295798390257,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.144"
"EC:6.1.1.2","EC:6.1.1.2",81,0,0.00901202913868358,0.981400638115989,0.0287294279959005,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.2"
"EC:2.1.1.17","EC:2.1.1.17",33,840,0.000295534593243021,0,0.0286384975083022,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.17"
"EC:2.1.1.71","EC:2.1.1.71",33,840,0.000295534593243021,0,0.0286384975083022,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.71"
"EC:2.7.1.20","EC:2.7.1.20",32,1320,0.000346436999158639,2.66577575172244e-16,0.028484546585989,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.20"
"EC:5.4.99.5","EC:5.4.99.5",81,0,0.00913624697432117,0.978729184641528,0.0284520462445395,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.5"
"EC:3.2.1.8","EC:3.2.1.8",15,1720,0.000253039433623405,0,0.0284390181621742,"M2","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.8"
"EC:3.6.3.28","EC:3.6.3.28",23,2574,0.000347175855633625,0,0.0284289169294829,"M3","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.28"
"EC:5.1.1.13","EC:5.1.1.13",15,24,0.00033695088062005,0,0.028398991911762,"M1","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.13"
"EC:1.14.19.3","EC:1.14.19.3",112,1839,0.000380481334674104,1.93316687606922e-15,0.0283777588279532,"M2","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.","o__EC:1.14.19.3"
"EC:3.5.1.103","EC:3.5.1.103",36,939,0.000321097271670943,0,0.0283454961389272,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.103"
"EC:4.2.99.20","EC:4.2.99.20",18,207,0.000337026262025419,0,0.0283445891908567,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Other carbon-oxygen lyases.","o__EC:4.2.99.20"
"EC:1.10.3.12","EC:1.10.3.12",87,87,0.00033131724019474,1.5649446139608e-15,0.028233667935743,"M3","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With oxygen as acceptor.","o__EC:1.10.3.12"
"EC:1.14.13.83","EC:1.14.13.83",22,1909,0.000315603290274383,0,0.0282143580688609,"M2","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.83"
"EC:2.7.7.33","EC:2.7.7.33",3,0,0.000245667838069329,0,0.028042487888757,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.33"
"EC:4.2.1.44","EC:4.2.1.44",80,1941,0.000364903619248066,1.25809272887044e-15,0.0280240008048998,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.44"
"EC:1.14.13.2","EC:1.14.13.2",94,1853,0.00035670152895955,1.6570001794879e-15,0.0279283600919853,"M2","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.2"
"EC:2.6.1.44","EC:2.6.1.44",18,275,0.000319394417276468,0,0.0278847298234083,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.44"
"EC:2.1.1.166","EC:2.1.1.166",107,919,0.000376749168160905,0,0.0277782691659313,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.166"
"EC:1.8.5.2","EC:1.8.5.2",59,306,0.000311176325847422,1.15069456908882e-15,0.0276556343660318,"M3","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.8.5.2"
"EC:6.1.1.3","EC:6.1.1.3",81,0,0.00907759009835191,0.982129378900851,0.0275846924336105,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.3"
"EC:6.3.5.5","EC:6.3.5.5",27,0,0.00697427515035605,0.103445856307915,0.0275108237350373,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.5"
"EC:6.3.2.5","EC:6.3.2.5",81,0,0.00900739513169924,0.981766867746481,0.0274021462592368,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.5"
"EC:2.3.1.82","EC:2.3.1.82",14,646,0.000331461906106196,0,0.0273885443662411,"M1","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.82"
"EC:6.1.1.15","EC:6.1.1.15",81,0,0.00901049662940838,0.982395464578613,0.0272480919491908,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.15"
"EC:6.3.2.10","EC:6.3.2.10",100,0,0.0107223247506028,1,0.0272232659432425,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.10"
"EC:2.6.1.45","EC:2.6.1.45",19,151,0.000324361258882704,0,0.0271521993496764,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.45"
"EC:2.6.1.51","EC:2.6.1.51",19,151,0.000324361258882704,0,0.0271521993496764,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.51"
"EC:2.7.1.72","EC:2.7.1.72",97,2113,0.000353259478187007,1.5649446139608e-15,0.0271278053549898,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.72"
"EC:6.3.2.6","EC:6.3.2.6",81,0,0.00902898466662649,0.980933812927966,0.0271138682115025,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.6"
"EC:5.1.3.32","EC:5.1.3.32",46,4187,0.000342597896755335,4.75620421890046e-16,0.027087819523747,"M2","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.32"
"EC:6.1.1.9","EC:6.1.1.9",81,0,0.00900643841430807,0.982469072500906,0.0270054455169421,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.9"
"EC:6.3.2.13","EC:6.3.2.13",81,0,0.00905979495765299,0.981921343387058,0.0269870892499155,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.13"
"EC:6.3.4.4","EC:6.3.4.4",81,0,0.00902181834788937,0.982554788958089,0.026953964323635,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.4"
"EC:6.1.1.5","EC:6.1.1.5",81,0,0.00903639449146355,0.982544898209372,0.0269482069485288,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.5"
"EC:2.7.1.168","EC:2.7.1.168",4,17,0.000289339811748503,0,0.0269347246377587,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.168"
"EC:6.1.1.10","EC:6.1.1.10",81,0,0.00903119582780276,0.982717706139794,0.0269317094753816,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.10"
"EC:6.1.1.16","EC:6.1.1.16",81,0,0.00900348091430679,0.982292593053392,0.0269308951234103,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.16"
"EC:6.3.2.8","EC:6.3.2.8",81,0,0.00909163513151409,0.98157488807811,0.0268994902688973,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.8"
"EC:6.1.1.21","EC:6.1.1.21",81,0,0.00902450070119783,0.982687142992977,0.0268868725222714,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.21"
"EC:6.1.1.1","EC:6.1.1.1",81,0,0.00903164239813024,0.982380346356272,0.0268834232289564,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.1"
"EC:1.3.3.6","EC:1.3.3.6",124,1013,0.000360646135951251,2.03289373872358e-15,0.026803038575143,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.6"
"EC:1.11.1.10","EC:1.11.1.10",54,4139,0.00036542695231164,0,0.0267226699335181,"M1","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.10"
"EC:3.5.4.12","EC:3.5.4.12",13,449,0.000329604683208941,0,0.0267182026909499,"M3","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.12"
"EC:2.1.1.172","EC:2.1.1.172",61,1760,0.000354700592668944,2.5698845376317e-16,0.0266538381659823,"M3","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.172"
"EC:6.3.2.12","EC:6.3.2.12",81,0,0.00904753695545097,0.982760677171058,0.0266135376109266,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.12"
"EC:6.3.2.17","EC:6.3.2.17",81,0,0.00904753695545097,0.982760677171058,0.0266135376109266,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.17"
"EC:6.1.1.11","EC:6.1.1.11",81,0,0.00903756903717586,0.982979811627762,0.0265582498951212,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.11"
"EC:6.3.4.5","EC:6.3.4.5",81,0,0.00902019183482862,0.982922138481117,0.0265455891674015,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.5"
"EC:6.1.1.12","EC:6.1.1.12",81,0,0.00902951244669819,0.983097653844855,0.0264938772258222,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.12"
"EC:6.3.4.15","EC:6.3.4.15",81,0,0.00902714869280265,0.983030833931671,0.0264641533178307,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.15"
"EC:4.3.99.3","EC:4.3.99.3",34,3364,0.00034353818670849,0,0.0264638826449125,"M1","k__Lyases.","p__Carbon-nitrogen lyases.","c__Other carbon-nitrogen lyases.","o__EC:4.3.99.3"
"EC:6.3.4.2","EC:6.3.4.2",81,0,0.00902713805525329,0.982932596934358,0.0264467889262707,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.2"
"EC:6.1.1.4","EC:6.1.1.4",81,0,0.00902848987978323,0.983053172086679,0.0264381480892481,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.4"
"EC:6.3.4.19","EC:6.3.4.19",81,0,0.0090362847240312,0.982900239570264,0.0264011304956174,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.19"
"EC:6.3.2.9","EC:6.3.2.9",81,0,0.00903493504646401,0.982956002336282,0.0263404088942046,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.9"
"EC:4.2.1.8","EC:4.2.1.8",47,777,0.000362141298710137,3.98907450617458e-16,0.0263268087649246,"M2","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.8"
"EC:3.5.1.2","EC:3.5.1.2",29,547,0.000332998721195264,0,0.0263259339911188,"M3","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.2"
"EC:5.4.99.25","EC:5.4.99.25",81,0,0.00904216189907505,0.982966937853711,0.0262878539536963,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.25"
"EC:3.5.1.118","EC:3.5.1.118",57,1584,0.000335251445287023,4.37263936253752e-16,0.0262340128829341,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.118"
"EC:1.10.2.2","EC:1.10.2.2",110,3246,0.000383176116775486,0,0.0262148949291483,"M1","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With a cytochrome as acceptor.","o__EC:1.10.2.2"
"EC:3.1.3.45","EC:3.1.3.45",157,3748,0.000407428751435077,0,0.0262062272645714,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.45"
"EC:4.1.1.50","EC:4.1.1.50",80,4596,0.000327783234620259,6.13703770180705e-16,0.0260507482050448,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.50"
"EC:1.2.1.4","EC:1.2.1.4",107,4785,0.000375823469451596,1.71069925937871e-15,0.0260026673624721,"M2","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.4"
"EC:6.3.2.1","EC:6.3.2.1",81,0,0.00904576505647897,0.981765360116634,0.025987520380802,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.1"
"EC:6.3.4.13","EC:6.3.4.13",81,0,0.00906503302856112,0.981389909944246,0.0258486366337357,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.13"
"EC:2.3.2.8","EC:2.3.2.8",104,2583,0.000383209060707096,0,0.0258312432346015,"M1","k__Transferases.","p__Acyltransferases.","c__Aminoacyltransferases.","o__EC:2.3.2.8"
"EC:6.3.3.1","EC:6.3.3.1",81,0,0.0090620397645281,0.981358862399275,0.0255949776317618,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Cyclo-ligases.","o__EC:6.3.3.1"
"EC:2.7.2.2","EC:2.7.2.2",0,0,NA,0,0.0255547681736769,"M69","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.2"
"EC:2.7.1.5","EC:2.7.1.5",60,452,0.000330033370890738,1.35781959152481e-15,0.0253132167716303,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.5"
"EC:3.4.24.84","EC:3.4.24.84",13,1041,0.000335178965801954,0,0.0252514423875584,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.84"
"EC:2.4.2.2","EC:2.4.2.2",20,1072,0.000308173843482535,0,0.0251523618656413,"M3","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.2"
"EC:3.4.13.9","EC:3.4.13.9",10,1475,0.000276222577488643,0,0.0249975983284978,"M3","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Dipeptidases.","o__EC:3.4.13.9"
"EC:4.3.1.7","EC:4.3.1.7",29,189,0.000318005361737836,0,0.0248048217892617,"M1","k__Lyases.","p__Carbon-nitrogen lyases.","c__Ammonia-lyases.","o__EC:4.3.1.7"
"EC:6.3.4.21","EC:6.3.4.21",81,0,0.00908295560387914,0.980252314437739,0.024782137371096,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.21"
"EC:2.3.1.41","EC:2.3.1.41",64,1418,0.00036216054520176,0,0.0247342079952251,"M1","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.41"
"EC:1.3.1.86","EC:1.3.1.86",25,453,0.000297471879654026,0,0.0247204931467832,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.86"
"EC:1.12.99.6","EC:1.12.99.6",1,0,0.000261456402233988,0,0.0245884215340535,"M1","k__Oxidoreductases.","p__Acting on hydrogen as donors.","c__With other acceptors.","o__EC:1.12.99.6"
"EC:1.1.1.122","EC:1.1.1.122",26,576,0.000326530851423689,6.13703770180705e-17,0.0245735874815134,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.122"
"EC:1.1.5.4","EC:1.1.5.4",55,943,0.000350359648874251,2.99180587963094e-16,0.0244991562518458,"M3","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.1.5.4"
"EC:1.1.2.4","EC:1.1.2.4",37,1227,0.000317448486958716,0,0.0244815298764688,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a cytochrome as acceptor.","o__EC:1.1.2.4"
"EC:2.6.1.66","EC:2.6.1.66",97,1786,0.000390394437995036,7.82472306980399e-16,0.0244774000747694,"M2","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.66"
"EC:1.8.1.7","EC:1.8.1.7",82,882,0.000365941821626219,0,0.0241540173645754,"M1","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.8.1.7"
"EC:5.3.1.12","EC:5.3.1.12",62,2527,0.000352034774265093,2.53152805199541e-16,0.0240760352149821,"M3","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.12"
"EC:2.6.1.2","EC:2.6.1.2",99,5181,0.000392079870368223,1.01261122079816e-15,0.0240590478922952,"M2","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.2"
"EC:2.3.1.20","EC:2.3.1.20",25,3419,0.000317104620054557,0,0.0238284131614627,"M2","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.20"
"EC:3.2.1.40","EC:3.2.1.40",0,0,NA,0,0.0238187770589825,"M70","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.40"
"EC:3.1.3.71","EC:3.1.3.71",59,583,0.000334207683840496,1.34247699727029e-15,0.0236532117450606,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.71"
"EC:3.2.1.24","EC:3.2.1.24",6,20,0.000292653875735945,1.04521423358901e-16,0.0235505116642086,"M2","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.24"
"EC:2.4.1.266","EC:2.4.1.266",41,1859,0.000319482077832444,0,0.0234847005024529,"M2","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.266"
"EC:2.7.7.65","EC:2.7.7.65",71,1131,0.000367963446687598,0,0.0234518424253674,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.65"
"EC:2.7.8.12","EC:2.7.8.12",36,417,0.000320288894777052,0,0.0234211549272624,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.12"
"EC:5.3.1.14","EC:5.3.1.14",88,798,0.000350249861871596,1.61864369385161e-15,0.0234108130939207,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.14"
"EC:3.1.1.75","EC:3.1.1.75",79,673,0.000366713430268626,0,0.023253387281137,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.75"
"EC:5.3.1.30","EC:5.3.1.30",97,1700,0.000365066988666491,1.73371315076049e-15,0.0231639188884566,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.30"
"EC:5.3.3.17","EC:5.3.3.17",20,4248,0.00034433763770842,0,0.0230414730793094,"M1","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Transposing C=C bonds.","o__EC:5.3.3.17"
"EC:3.1.3.73","EC:3.1.3.73",19,346,0.000299336518448946,0,0.023021553253592,"M3","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.73"
"EC:2.4.2.22","EC:2.4.2.22",51,3155,0.000314477034634611,4.67949124762787e-16,0.0229250820845657,"M3","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.22"
"EC:5.1.3.4","EC:5.1.3.4",79,1884,0.00034953312387568,1.38083348290659e-15,0.0229180249673558,"M2","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.4"
"EC:3.7.1.12","EC:3.7.1.12",12,735,0.000268042497961282,0,0.0228321643646139,"M1","k__Hydrolases.","p__Acting on carbon-carbon bonds.","c__In ketonic substances.","o__EC:3.7.1.12"
