"","SampleID","PLFA_ID","Remove.SH","Remove.SHMI","Index","Cornell_ID","State","Site","Cluster","Trt","Field_ID","Collection_Date","Plant_Stage","Latitude","Longitude","Upper","Lower","Current_Land_Use","Cover_Type","Cover_Crop","Crop_Rotation","System_Years","Notes","Start_Date","Cover_0_Planting","Cover_0_Harvest","Crop_1_Planting","Crop_1_Harvest","Cover_1_Planting","Cover_1_Harvest","Crop_2_Planting","Crop_2_Harvest","Cover_2_Planting","Cover_2_Harvest","Crop_3_Planting","Crop_3_Harvest","Cover_3_Planting","Cover_3_Harvest","Stop_Date","Cover_Roots","Crop_Roots","All_Roots","Current_Crop","Previous_Crop","Tillage_Type","Depth","Tillage_Start","Planter Type","Planter_Start","Removal_Type","Residue_Retained","Fertilizer_Type","N_Annual_Rate","P_Annual_Rate","K_Annual_Rate","Fertilizer_Applications_per_Year","Irrigation_Type","Annual_Rate","Irrigation_Applications_per_Year","Grazing_Type","Stocking_Rate","Animal_Type","Rest_Period","Yield_Type","Yield","Units","C Saturation Deficit","texture_class","sand","silt","clay","water_cap","water_capacity_rating","agg_stab","aggregate_stability_rating","SOM","organic_matter_rating","ace","ace_soil_protein_index_rating","resp","respiration_rating","activeC","active_carbon_rating","ph","ph_rating","p","p_rating","k","k_rating","mg","fe","mn","zn","minor_elements_rating","beta_glucosidase","PLFA","DNA","qPCR","root","rich","dist","ClimateZ","acidity","BSk","Cfa","Csa","Csb","Dfa","Dfb","Dfc","SH","SH_rating","SH_bin","SOM.pred","SOM.corr","SOM.resid","activeC.pred","activeC.corr","activeC.resid","resp.pred","resp.corr","resp.resid","qPCR.pred","qPCR.corr","qPCR.resid","agg_stab.pred","agg_stab.corr","agg_stab.resid","ace.pred","ace.corr","ace.resid","water_cap.pred","water_cap.corr","water_cap.resid","clay.bt","SOM.bt","activeC.bt","resp.bt","qPCR.bt","agg_stab.bt","ace.bt","water_cap.bt","root_bin","rich_bin","dist_bin","SHMI","SHMI_bin","SHMI2","SHMI2_rating","SHMI2_bin","Axis1","Axis2"
"435","NRCS463","SHI-0463","No","No",463,"QRR199","AK","AK1","AK1_T10","T10","PMC2017AK2170R3T10","43009","post-harvest",62.519,-149.08,0,15,"cropland.perennial","perennial","None | None | None","Fallow | Timothy Grass | Timothy Grass",3,"grass perennial",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-03-15,2017-10-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-10-01,0,51.5981735159817,51.5981735159817,"Timothy Grass","Timothy Grass","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.69163953726,"loam",41.28101162,47.82201698,-1.04284157182191,0.550679930431009,98.07963609,-0.955729155705812,8.776365552,-0.55926315016584,25.70103199,1.1319747248282,57.86772005,0.00357261347706512,23.11612946,-0.227253725488739,27.62101843,-0.191268537183709,100,3.526852876,100,88.00209209,100,108.8838693,16.52359209,2.962149969,0.273649789,100,0,-1.10892862569384,1611.75905069308,-0.913994685838389,51.5981735159817,0.667,3,"Dfc",0.191268537183709,0,0,0,0,0,0,1,-0.282231470694797,23.538961038961,"low",-0.0389508060889611,2.45842387916895,-0.520312344076879,0.211944277941261,356.982238698749,-0.43919800343,-0.578315881331019,0.488709507254878,0.581888494808085,-0.541755422792945,972549739.820744,-0.372239263045444,-1.30058483519428,19.6605743494969,0.344855679488464,1.54242252943784,3.49559908413264,-0.410447804609639,0.808235464977164,0.21682703297587,-0.257555534546154,10.89697141,2.412669008,390.0846227,0.379491673,644000000.000001,6.616199251,8.094787069,0.294581296,-0.423108171629589,-1.69708919643152,0.42000702556844,6,2,-0.383458113949505,28.9179104477612,"low",0.0822277325118014,-0.474192866240679
"436","NRCS464","SHI-0464","No","No",464,"QRR200","AK","AK1","AK1_T11","T11","PMC2017AK2170R3T11","43009","post-harvest",62.519,-149.08,0,15,"cropland.perennial","perennial","None | None | None","Fallow | Alfalfa | Alfalfa",3,"alfalfa perennial",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-03-15,2017-10-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-10-01,0,51.5981735159817,51.5981735159817,"Alfalfa","Alfalfa","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",28.59177259208,"silt loam",21.64883169,65.09426867,-0.757393435660182,1.18790307148119,99.95319996,-1.01578017699466,8.46220788,0.907595120694277,95.44480314,2.15249539728087,99.99131609,0.106468841243046,24.95467019,1.39384134576165,92.67691623,-0.230715716272537,100,4.355697478,100,70.10414826,95.52504376,173.7255691,27.42730749,4.092416161,0.556443727,56,0,-0.894529887945002,3496.63224988134,-0.829048645961278,51.5981735159817,0.667,3,"Dfc",0.230715716272537,0,0,0,0,0,0,1,0.284555470668041,76.7857142857143,"high",0.605743722106829,3.55161106187073,0.301851398587448,0.746328530335917,562.486294631357,0.647512815425733,-0.23313693463095,0.440055595050019,0.339605775873997,-0.322414871378559,878011981.524001,-0.50663377458272,-0.949302663056041,14.2520495219119,-0.06647751393862,1.82404109785655,4.96831431506323,0.328454299424318,1.03897622503142,0.25295815401177,0.148926846449767,13.25689963,4.520642674,768.6465697,0.397224928,6.87e+08,6.256542467,20.54079899,0.375090784,-0.423108171629589,-1.69708919643152,0.42000702556844,6,2,-0.383458113949505,28.9179104477612,"low",0.165197111819946,-0.526515434455052
"437","NRCS465","SHI-0465","No","No",465,"QRR201","AK","AK1","AK1_T12","T12","PMC2017AK2170R3T12","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","None","None | None | None","Fallow | Fallow | Fallow",3,"0",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2017-10-01,0,0,0,"Fallow","Fallow","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",25.5688008347,"loam",41.87724869,49.46476413,-1.31366077322961,0.322069656559036,95.48849589,-1.74892575001199,5.995578297,-0.562765375790039,25.55479263,1.13094052722731,57.80194792,-0.746407375708216,13.53362805,-0.227253725488739,27.62101843,-0.48493087040054,98.04738964,5.358968332,100,73.09604538,98.57139341,106.736839,17.67911208,2.386323766,0.291818834,100,0,-1.15808503943044,4736.42405216841,-0.271537363746072,0,0,3,"Dfc",0.48493087040054,0,0,0,0,0,0,1,0.0246614570990141,54.5454545454545,"medium",-0.650605377128013,3.24309481045717,0.0878400013379743,-0.295053309867043,441.339426965258,0.0677995843783042,-0.905804748293178,0.406620533728152,0.159397372584962,-0.749854987810645,1857731133.26014,0.478317624064574,-1.63386414332519,13.7031893237575,-0.115061606686798,1.27523663421263,3.93522705222332,-0.144296106985316,0.589319940740928,0.216031458304707,-0.267250284181893,8.657987178,2.408580931,390.0846227,0.269545487,1.05e+09,3.007391982,8.088902907,0.270122043,-1.19977248667568,-1.69708919643152,0.42000702556844,5,2,-0.635493776452851,21.0820895522388,"low",0.144249650077116,-0.315041756731623
"438","NRCS466","SHI-0466","No","No",466,"QRR202","AK","AK1","AK1_T1","T1","PMC2017AK2170R4T1","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea | None","Fallow | None | Potato",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Potato","Oats + Pea","Conventional Till","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",28.87857948998,"silt loam",22.24824297,65.49234438,-0.878045749096474,0.921555766535402,99.70633826,-0.817983905307798,9.590297274,0.471863010238005,81.56795301,1.98442486743076,99.67951437,-0.803362236880707,13.02607504,0.69597731522111,65.54388361,-0.629570527059575,94.66968378,3.291994021,94.1758326,56.30511934,81.47487251,162.6871404,25.27128257,3.302601296,0.361013097,56,0,-0.881886340770421,3829.2765015311,-0.517171621399625,40.5479452054795,1,1,"Dfc",0.629570527059575,0,0,0,0,0,0,1,0.118442863006019,64.6103896103896,"high",0.333246282353113,3.3147339812879,0.138616727884892,0.520456688318322,461.685919393232,0.175520626902788,-0.379036077742783,0.312837243720725,-0.424326159137924,-0.415125040428476,1194533758.43572,-0.102046580971148,-1.09778149815129,18.7083107846305,0.279797592843493,1.70500745397568,4.84218649009634,0.279417413455084,0.941447451927712,0.237273598942419,-0.0198916853923097,12.25941265,3.809119804,574.0085875,0.262452185,871000000.000001,7.505405447,16.94117792,0.339060433,-1.19977248667568,-0.73654029538897,-1.39550721398546,4,1,-0.879751396460843,13.6194029850746,"very low",0.18169671223625,-0.493562726509186
"439","NRCS467","SHI-0467","No","No",467,"QRR203","AK","AK1","AK1_T2","T2","PMC2017AK2170R4T2","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat | None","Fallow | None | Potato",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Potato","Oats + Pea + Radish + Buckwheat","Conventional Till","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",26.2069888079,"silt loam",32.50522358,53.22448849,-0.634817756516185,0.698510873311513,99.01435112,-0.251978365652281,14.87666234,1.01154265314129,97.06638123,2.17395563849993,99.99539609,0.106468841243046,24.95467019,1.22117974854863,87.74991289,-0.676322739313,92.89725792,6.159140788,100,87.84073634,100,175.3681359,19.35151654,3.903714497,0.976473651,100,0,-0.192491999437679,6090.87220560191,-0.0851397786214286,40.5479452054795,1.667,1,"Dfc",0.676322739313,0,0,0,0,0,0,1,0.166675807793787,69.1558441558442,"high",0.882585150103559,3.30103178496535,0.128957503037727,0.975801083710797,475.379529654101,0.245378664837829,-0.0849119562271736,0.412390045357805,0.19138079747022,-0.228226773270942,1439474973.76635,0.143086994649514,-0.79845686879019,22.8669444051815,0.546478503137909,1.9449723036008,4.71768145565434,0.228983334899131,1.1380597424443,0.202369320302942,-0.439548869132786,14.27028794,4.70157628,715.0764829,0.397224928,1.21e+09,12.24871914,21.08699905,0.311564823,-1.19977248667568,0.22400860565358,-1.39550721398546,5,2,-0.682634652223967,15.6716417910448,"very low",0.173236902217725,-0.471156443487712
"440","NRCS468","SHI-0468","No","No",468,"QRR204","AK","AK1","AK1_T3","T3","PMC2017AK2170R4T3","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat + Rye + Alfalfa | None","Fallow | None | Potato",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Potato","Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","Conventional Till","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",26.02234754468,"silt loam",36.80027721,54.49980934,-1.30858952713489,0.640484862042543,98.70416748,-0.512170936011456,11.97997579,0.24284280951829,69.72348345,1.88044099173537,98.69769468,0.244088916407704,27.65364668,0.518542425282363,57.06558906,-0.648563613287529,93.99728185,6.544097676,100,113.104481,100,129.313353,19.87959163,5.293550861,0.430484247,100,0,-0.27921338393118,8792.43753681508,0.568708718923523,40.5479452054795,1.667,1,"Dfc",0.648563613287529,0,0,0,0,0,0,1,0.751461597068592,95.4545454545455,"very high",-0.639151791715387,4.47675167855461,0.881994601233677,-0.285559486962894,600.57274880946,0.804101912245257,-0.899672329952768,0.619640946534056,1.14376124636047,-0.745958203162716,3510418733.7709,1.31466692208624,-1.6276232956267,34.2923919823928,1.11545235961525,1.28023984454884,5.77223754102462,0.600201147186534,0.593419260477443,0.243374594860096,0.0470656015651003,8.699913452,3.464817658,532.9381876,0.422051486,1.99e+09,9.832208996,15.18933271,0.304784799,-1.19977248667568,0.22400860565358,-1.39550721398546,5,2,-0.682634652223967,15.6716417910448,"very low",0.122454889454445,-0.357099465271294
"441","NRCS469","SHI-0469","No","No",469,"QRR205","AK","AK1","AK1_T4","T4","PMC2017AK2170R4T4","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea | Oats + Pea","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea","Oats + Pea","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",28.44258358348,"silt loam",23.85467814,60.22935816,-0.435762940171586,0.899775561070507,99.66548128,-0.858157898758482,9.338540291,0.580297586638316,86.17016035,1.59259386110498,88.45697665,0.00357261347706512,23.11612946,0.963022977093856,77.84094742,-0.28331195505764,100,5.171889083,100,48.0967277,73.11708814,176.2449571,20.76737964,4.319705223,0.370996029,100,0,-0.643773457586444,8522.63952574059,0.700555911170964,40.5479452054795,1.333,3,"Dfc",0.28331195505764,0,0,0,0,0,0,1,-0.416463854834016,13.7987012987013,"very low",1.33215736533663,2.19415111785382,-0.751859778698318,1.3484493715861,365.104683417968,-0.385426394492242,0.155795629975019,0.353936369194811,-0.152223016497954,-0.0752715157387071,2329681509.19109,0.775827426909671,-0.553493250528935,11.7238600520429,-0.304664648229546,2.1413566036337,3.29709403726629,-0.548762742528717,1.29896483796677,0.205489988326692,-0.399189276896262,15.9159637,3.979196564,641.8640308,0.379491673,2.2e+09,7.23653772,11.59350845,0.336271899,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.179027495108672,-0.397678044943966
"442","NRCS47","SHI-0047","No","No",47,"PP126","MN","MN1","MN1_7","7","J Johnson Plot 32","42509","post-harvest",45.6842,-95.8039,0,15,"cropland.annual","None","None | None | None","Soybean | Radish + Wheat + Oats | Soybean",3,"0",2013-05-20,1970-01-01,1970-01-01,2013-05-20,2013-10-01,1970-01-01,1970-01-01,2014-07-23,2015-04-01,1970-01-01,1970-01-01,2015-04-29,2015-10-01,1970-01-01,1970-01-01,2016-05-19,0,49.4063926940639,49.4063926940639,"Soybean","Radish + Wheat + Oats","No Till/ Direct Seed","0",2000,"Double-disc opener/planter",0,"None",100,"0",0,0,0,0,"None",0,0,"None",0,"0",0,"grain",3296.90923514091,"kg/ha",26.5590009974,"silt loam",25.88567163,50.95779359,0.440029595388037,0.210880788815639,93.60738436,0.879268660456298,45.76986116,1.9279998710419,99.99476268,0.185376227043191,28.38326156,1.72572511788069,73.23029545,1.65534971586549,97.33541858,1.97102127953723,0,16.69757226,100,147.8299978,100,1494.0496,0.50265368,17.2461986,0.420171199,100,156,2.24161096183696,14249.0147783251,1.06361655651911,49.4063926940639,1.333,3,"Dfb",-1.97102127953723,0,0,0,0,0,1,0,0.238539182016339,74.8376623376623,"high",1.34706716095187,3.98020624543062,0.580932710090028,1.37536607494424,482.312501100858,0.279983640921247,1.45915106681982,0.426231782946302,0.266574051060876,1.50586731708268,922096027.615117,-0.44225076056357,0.8652851069178,15.2005186508263,0.013983553538498,0.183445512654811,4.21534900827817,0.00193071438838047,0.190573318493592,0.240917857938274,0.0203074703220471,23.15653478,6.491393035,857.5217929,0.785937894,2.9e+09,29.08779997,4.614071771,0.258970687,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.179491805087743,0.168305126916724
"443","NRCS470","SHI-0470","No","No",470,"QRR206","AK","AK1","AK1_T5","T5","PMC2017AK2170R4T5","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat | Oats + Pea + Radish + Buckwheat","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea + Radish + Buckwheat","Oats + Pea + Radish + Buckwheat","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",29.03664329938,"silt loam",13.97167327,70.38989738,-0.46933246243797,1.09115520675127,99.90364336,0.225400017005715,23.40788687,1.94745422645416,99.9956792,2.40391224387657,99.99999995,0.485697186026325,33.1016128,1.58067893295973,96.32708737,-0.427951611716676,98.74840179,4.922074545,100,72.42246751,97.88555642,226.8585819,44.72278514,5.821646354,1.926590552,56,0,-0.275369084142506,12438.4244933147,0.993817998079181,40.5479452054795,2.667,3,"Dfc",0.427951611716676,0,0,0,0,0,0,1,0.445505162720838,85.5519480519481,"very high",1.25633943353896,4.1577641369077,0.691114792915204,1.28560424567011,485.367508394918,0.295074687289622,0.115201592497858,0.446017381018592,0.370495593528467,-0.101066595796453,2969823823.59037,1.09488459387563,-0.594805044881297,27.8929411093357,0.820205061887012,2.1082374495545,4.88343397971221,0.295674794322066,1.27182906056581,0.223240761904654,-0.180673853814538,15.63842935,6.533285024,831.1450044,0.468867282,2.75e+09,17.94136374,28.74731523,0.361580474,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.174528290159134,-0.431086649933511
"444","NRCS471","SHI-0471","No","No",471,"QRR207","AK","AK1","AK1_T6","T6","PMC2017AK2170R4T6","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat + Rye + Alfalfa | Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",29.14578690232,"silt loam",19.55937966,63.86433814,-0.355893271466956,0.52799244784822,97.89060996,-1.11864533400492,7.974409522,0.790460112929431,92.9064214,1.80642868726757,97.24058508,-0.630873115807034,14.6431451,0.797866523360651,70.37366698,-0.444022684678792,98.57708141,4.939216221,100,72.29267025,97.75339685,189.6115891,26.3396919,4.21968097,0.350815038,56,0,-0.915898686588361,4066.61596953084,-0.508149407824096,40.5479452054795,2.667,3,"Dfc",0.444022684678792,0,0,0,0,0,0,1,-0.612061945713231,5.03246753246753,"very low",1.51254578571683,2.22709942455648,-0.722085672787402,1.49797248206649,320.064301081935,-0.700105958705841,0.252378247355038,0.252772975966858,-0.883251363162072,-0.0138990457323438,886324198.869476,-0.494250362091752,-0.455202923298957,8.61706014314627,-0.663442410705965,2.2201547421086,3.49067697280087,-0.413726054841029,1.36352713747937,0.174155775026342,-0.835534689631154,16.5762822,4.321971326,599.0079614,0.284441422,877000000.000001,5.677690291,14.11086791,0.292058084,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.208232326945734,-0.497156106021558
"445","NRCS472","SHI-0472","No","No",472,"QRR208","AK","AK1","AK1_T7","T7","PMC2017AK2170R4T7","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea | Oats + Pea","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea","Oats + Pea","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",29.84959209864,"silt loam",18.98984991,66.09065873,-0.556292525319407,0.663956397380284,98.83772305,-2.10045434239299,5.380748958,0.138609096571053,63.67152137,1.97193342785456,99.61069287,-0.797607678995272,13.07622954,0.378372961484563,50.55673392,-0.606194420932862,95.41371095,2.996163875,85.89258849,40.27756384,59.45312842,142.7805814,32.79221585,3.550925227,0.285677879,56,0,-0.842087750205378,5083.90364963985,-0.0319247918440421,40.5479452054795,1.333,3,"Dfc",0.606194420932862,0,0,0,0,0,0,1,-0.655348708648184,4.38311688311688,"very low",1.05993711168438,2.01233718425469,-0.921328015113328,1.12280728782009,314.182770872303,-0.744434326335524,0.0100448963848403,0.261924409338018,-0.807652575380112,-0.167887379424332,1431692733.28048,0.13596258758029,-0.701821052023698,4.32006532191512,-1.39863329036929,2.02244404152049,4.11135162115147,-0.050510613665923,1.20153527174156,0.19498541164531,-0.537578874361272,14.91949137,3.314723142,502.581805,0.263161515,1.26e+09,2.037887843,16.71421916,0.307509367,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.165884566474791,-0.378193289560125
"446","NRCS473","SHI-0473","No","No",473,"QRR209","AK","AK1","AK1_T8","T8","PMC2017AK2170R4T8","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat | Oats + Pea + Radish + Buckwheat","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea + Radish + Buckwheat","Oats + Pea + Radish + Buckwheat","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",26.3997083589,"silt loam",34.1743854,53.12699214,-0.824920564785382,0.633032720487271,98.65934488,-1.72472518391145,6.047751957,0.44321557831802,80.23218569,1.69489063248511,93.50376017,-0.0558662525227156,22.12050266,0.833227905608789,72.02012662,-0.397270472425366,100,6.424725823,100,118.1021667,100,132.158658,13.9005439,3.889309749,0.849318117,100,0,-0.583501968756669,7886.65266316597,0.257158497851782,40.5479452054795,2.667,3,"Dfc",0.397270472425366,0,0,0,0,0,0,1,-0.00719756990218885,51.6233766233766,"medium",0.453231355982561,3.10774251728254,-0.0100157776645413,0.619911749693557,469.044906594742,0.213316155915232,-0.31479430195007,0.424806314910817,0.258928049427354,-0.374303238690791,2087325333.61811,0.631461736542573,-1.03240384184223,8.39969803047821,-0.692321342069224,1.75741991164257,4.0880899123479,-0.0625292791574645,0.984390963736171,0.209250729417415,-0.351358243248901,12.69862246,3.764949495,607.9363092,0.369561049,1.57e+09,3.086006855,12.70039479,0.303924816,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.161938763142629,-0.402737604350406
"447","NRCS474","SHI-0474","No","No",474,"QRR210","AK","AK1","AK1_T9","T9","PMC2017AK2170R4T9","43009","post-harvest",62.519,-149.08,0,15,"cropland.annual","cover crop","None | Oats + Pea + Radish + Buckwheat + Rye + Alfalfa | Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","Fallow | None | None",3,"cc was winter-killed (12/31?) and replanted in spring (5/1?)",2014-10-02,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-03-15,2015-12-31,1970-01-01,1970-01-01,2017-05-01,2017-10-01,1970-01-01,1970-01-01,2017-10-01,0,40.5479452054795,40.5479452054795,"Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","Oats + Pea + Radish + Buckwheat + Rye + Alfalfa","No Till/ Direct Seed","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",28.5866422616,"silt loam",17.75417317,65.29924707,-0.311103455282752,1.29188022741368,99.98007971,-0.517836220909468,11.92688561,1.66420341114673,99.94550859,2.20512990779055,99.99833241,0.503143996229487,33.53137743,1.60621649665318,96.69860589,-0.280389941791801,100,5.02605798,100,73.86437272,99.3537043,219.8865015,30.18903369,4.817471497,1.695906859,56,0,-0.0726564472617214,4613.47818276916,-0.54153812453936,40.5479452054795,2.667,3,"Dfc",0.280389941791801,0,0,0,0,0,0,1,-0.0173205318194424,49.8376623376623,"medium",1.6137051409718,3.19102476691157,0.0504982701749308,1.58182299431131,433.39654319842,0.0243935023418655,0.306540456228575,0.413338823142483,0.196603540000911,0.0205177947896984,841755379.471861,-0.562055919329058,-0.400083054133144,13.6732956357843,-0.117753166776324,2.2643436588174,4.09448611445802,-0.0592137510268556,1.39973279069541,0.22949062176764,-0.107852563281722,16.94657977,5.93962306,840.0733522,0.472413933,8.55e+08,9.784306287,21.92248914,0.390173942,-1.19977248667568,0.22400860565358,0.42000702556844,7,3,-0.241260287979099,37.6865671641791,"low",0.190107090165063,-0.543349895252511
