"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:2.1.1.10","EC:2.1.1.10",1,0,0.000235490043953378,3.86780233677434e-18,0.0326497457022572,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.10"
"EC:1.4.7.1","EC:1.4.7.1",5,253,0.000262474168414365,2.32068140206461e-17,0.0324124150562745,"M1","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.4.7.1"
"EC:3.5.99.2","EC:3.5.99.2",2,944,0.000178382753812678,7.73560467354869e-18,0.0323143347626531,"M3","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In other compounds.","o__EC:3.5.99.2"
"EC:5.3.2.6","EC:5.3.2.6",2,0,0.000230430134303643,1.1603407010323e-17,0.0320969113440553,"M1","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting keto- and enol-groups.","o__EC:5.3.2.6"
"EC:4.1.3.25","EC:4.1.3.25",1,0,1.0243100330421,3.86780233677434e-18,0.0320616127247474,"M51","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.25"
"EC:3.2.2.9","EC:3.2.2.9",1,0,1.24566783129521,6.7686540893551e-18,0.0320234682291161,"M29","k__Hydrolases.","p__Glycosylases.","c__Hydrolyzing N-glycosyl compounds.","o__EC:3.2.2.9"
"EC:1.2.1.10","EC:1.2.1.10",0,0,NA,9.66950584193586e-18,0.0319511966359044,"M184","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.10"
"EC:2.8.3.6","EC:2.8.3.6",46,536,0.000311745719323049,1.85654512165168e-16,0.0319097211150463,"M1","k__Transferases.","p__Transferring sulfur-containing groups.","c__CoA-transferases.","o__EC:2.8.3.6"
"EC:3.5.2.2","EC:3.5.2.2",4,0,0.00022038215780037,2.32068140206461e-17,0.0318081990334348,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amides.","o__EC:3.5.2.2"
"EC:1.14.99.50","EC:1.14.99.50",32,7382,0.000336964595189249,2.16596930859363e-16,0.0316608654218099,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__Miscellaneous.","o__EC:1.14.99.50"
"EC:2.7.7.70","EC:2.7.7.70",45,2043.5,0.000327304548702919,0,0.0315944926498047,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.70"
"EC:2.7.1.167","EC:2.7.1.167",45,2043.5,0.000327304548702919,1.85654512165168e-16,0.0315944926498047,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.167"
"EC:3.5.3.6","EC:3.5.3.6",6,801,0.000233452882098116,3.09424186941947e-17,0.0314229355251993,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.6"
"EC:1.1.1.36","EC:1.1.1.36",15,1670,0.000306833730232448,4.64136280412921e-17,0.0312177868453343,"M2","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.36"
"EC:2.5.1.68","EC:2.5.1.68",55,11076,0.000303420757431512,4.33193861718726e-16,0.0312100784557093,"M1","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.68"
"EC:1.1.5.2","EC:1.1.5.2",6,941,0.000230724902346006,4.64136280412921e-17,0.0312066451386643,"M16","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.1.5.2"
"EC:3.2.1.55","EC:3.2.1.55",1,0,0.000220419071340016,3.86780233677434e-18,0.0310815610148105,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.55"
"EC:3.1.31.1","EC:3.1.31.1",8,5547,0.00029865420602,6.18848373883895e-17,0.0310147558014496,"M12","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters.","o__EC:3.1.31.1"
"EC:3.5.1.53","EC:3.5.1.53",26,2244,0.000329274567369855,9.28272560825842e-17,0.0308786855537532,"M2","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.53"
"EC:3.1.4.55","EC:3.1.4.55",52,3395,0.000319378036386401,2.47539349553558e-16,0.0307132614671735,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric diester hydrolases.","o__EC:3.1.4.55"
"EC:2.7.1.170","EC:2.7.1.170",48,3476,0.000333527974141457,1.23769674776779e-16,0.0307046941856164,"M2","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.170"
"EC:3.5.1.44","EC:3.5.1.44",1,0,1.23483853770982,9.66950584193586e-18,0.0305866540403794,"M34","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.44"
"EC:4.1.3.24","EC:4.1.3.24",1,0,1.0243100330421,7.73560467354869e-18,0.0303759756672435,"M51","k__Lyases.","p__Carbon-carbon lyases.","c__Oxo-acid-lyases.","o__EC:4.1.3.24"
"EC:1.14.12.17","EC:1.14.12.17",19,3123,0.000284210050920282,1.23769674776779e-16,0.03036453084811,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of two atoms of oxygen into one donor.","o__EC:1.14.12.17"
"EC:1.4.1.9","EC:1.4.1.9",1,0,1.23483853770982,8.70255525774227e-18,0.0303615923033041,"M34","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.4.1.9"
"EC:2.6.1.21","EC:2.6.1.21",3,0,0.000237786642682865,1.1603407010323e-17,0.0303151359448538,"M7","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.21"
"EC:1.1.1.306","EC:1.1.1.306",47,2027,0.000299730216055391,1.85654512165168e-16,0.0302130538627297,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.306"
"EC:4.1.1.73","EC:4.1.1.73",3,0,0.000227649423200666,2.70746163574204e-17,0.0301870656623054,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.73"
"EC:1.1.1.83","EC:1.1.1.83",3,0,0.000227649423200666,1.54712093470974e-17,0.0301870656623054,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.83"
"EC:1.1.1.93","EC:1.1.1.93",3,0,0.000227649423200666,2.32068140206461e-17,0.0301870656623054,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.93"
"EC:1.1.2.8","EC:1.1.2.8",5,2820,0.000231299660452928,3.86780233677434e-17,0.0301866134517381,"M16","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a cytochrome as acceptor.","o__EC:1.1.2.8"
"EC:4.1.1.7","EC:4.1.1.7",23,6166,0.000341192783298018,9.28272560825842e-17,0.0301275869759658,"M1","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.7"
"EC:1.2.7.8","EC:1.2.7.8",3,0,0.000213782047193236,7.73560467354869e-18,0.0300438795299483,"M2","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With an iron-sulfur protein as acceptor.","o__EC:1.2.7.8"
"EC:6.1.1.7","EC:6.1.1.7",79,0,0.00758919553544078,0.996189658081091,0.0300251161963842,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.7"
"EC:1.3.3.3","EC:1.3.3.3",56,4269,0.000337619658469536,3.09424186941947e-16,0.029964866984163,"M2","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.3"
"EC:3.8.1.5","EC:3.8.1.5",0,0,NA,9.66950584193586e-18,0.0298469898035674,"M185","k__Hydrolases.","p__Acting on halide bonds.","c__In C-halide compounds.","o__EC:3.8.1.5"
"EC:4.1.1.19","EC:4.1.1.19",68,8379,0.000349388065062326,3.71309024330337e-16,0.0298058927781485,"M2","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.19"
"EC:3.5.3.12","EC:3.5.3.12",7,884,0.000300440473248323,3.09424186941947e-17,0.0293169389975663,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amidines.","o__EC:3.5.3.12"
"EC:6.1.1.19","EC:6.1.1.19",79,0,0.00758478057478542,0.997344257610326,0.0292673139686197,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.19"
"EC:2.1.2.5","EC:2.1.2.5",2,944,0.000219378274548068,1.93390116838717e-18,0.0290510055070399,"M14","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.5"
"EC:1.20.4.3","EC:1.20.4.3",51,2808,0.000292634742433187,6.18848373883895e-17,0.0289924713003144,"M1","k__Oxidoreductases.","p__Acting on phosphorus or arsenic in donors.","c__With disulfide as acceptor.","o__EC:1.20.4.3"
"EC:3.1.3.27","EC:3.1.3.27",12,0,0.000277773452774419,4.64136280412921e-17,0.0289332718777193,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.27"
"EC:2.7.1.144","EC:2.7.1.144",26,1956,0.000323787979685105,6.18848373883895e-17,0.0287295798390257,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.144"
"EC:6.1.1.2","EC:6.1.1.2",79,0,0.00755981469766958,0.997913471780883,0.0287294279959005,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.2"
"EC:2.1.1.17","EC:2.1.1.17",13,445.5,0.000218753442073254,9.28272560825842e-17,0.0286384975083022,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.17"
"EC:2.1.1.71","EC:2.1.1.71",13,445.5,0.000218753442073254,9.28272560825842e-17,0.0286384975083022,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.71"
"EC:2.7.1.20","EC:2.7.1.20",2,0,0.000254445936179205,0,0.028484546585989,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.20"
"EC:5.4.99.5","EC:5.4.99.5",79,0,0.00758779516234051,0.996448730791052,0.0284520462445395,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.5"
"EC:3.2.1.8","EC:3.2.1.8",5,0,0.0648063360127328,3.86780233677434e-17,0.0284390181621742,"M9","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.8"
"EC:3.6.3.28","EC:3.6.3.28",1,0,0.000202974685889623,7.73560467354869e-18,0.0284289169294829,"M1","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.28"
"EC:5.1.1.13","EC:5.1.1.13",0,0,NA,9.66950584193586e-18,0.028398991911762,"M186","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.13"
"EC:1.14.19.3","EC:1.14.19.3",37,11089,0.000310605377499704,6.18848373883895e-17,0.0283777588279532,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water.","o__EC:1.14.19.3"
"EC:3.5.1.103","EC:3.5.1.103",7,56,0.000221450200706033,5.41492327148408e-17,0.0283454961389272,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.103"
"EC:4.2.99.20","EC:4.2.99.20",3,262,0.000250353309868097,2.70746163574204e-17,0.0283445891908567,"M12","k__Lyases.","p__Carbon-oxygen lyases.","c__Other carbon-oxygen lyases.","o__EC:4.2.99.20"
"EC:1.10.3.12","EC:1.10.3.12",57,0,0.000288285312997949,2.47539349553558e-16,0.028233667935743,"M3","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With oxygen as acceptor.","o__EC:1.10.3.12"
"EC:1.14.13.83","EC:1.14.13.83",6,3941,0.000232480688751559,4.64136280412921e-17,0.0282143580688609,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.83"
"EC:2.7.7.33","EC:2.7.7.33",1,0,1.05067272067651,5.80170350516151e-18,0.028042487888757,"M50","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.33"
"EC:4.2.1.44","EC:4.2.1.44",34,2108,0.000291032424634469,2.47539349553558e-16,0.0280240008048998,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.44"
"EC:1.14.13.2","EC:1.14.13.2",41,5815,0.000290984549917605,2.47539349553558e-16,0.0279283600919853,"M1","k__Oxidoreductases.","p__Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2.","c__With NADH or NADPH as one donor, and incorporation of one atom of oxygen.","o__EC:1.14.13.2"
"EC:2.6.1.44","EC:2.6.1.44",3,0,0.000231023326605545,3.09424186941947e-17,0.0278847298234083,"M2","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.44"
"EC:2.1.1.166","EC:2.1.1.166",47,3824,0.000303965982506142,2.47539349553558e-16,0.0277782691659313,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.166"
"EC:1.8.5.2","EC:1.8.5.2",4,0,0.000234523146695134,1.1603407010323e-17,0.0276556343660318,"M3","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.8.5.2"
"EC:6.1.1.3","EC:6.1.1.3",79,0,0.00756327281006562,0.999516246636093,0.0275846924336105,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.3"
"EC:6.3.5.5","EC:6.3.5.5",20,0,0.00435618822074245,0.000766972536566068,0.0275108237350373,"M6","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Carbon--nitrogen ligases with glutamine as amido-N-donor.","o__EC:6.3.5.5"
"EC:6.3.2.5","EC:6.3.2.5",79,0,0.00756238131899691,0.998250142556103,0.0274021462592368,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.5"
"EC:2.3.1.82","EC:2.3.1.82",0,0,NA,9.66950584193586e-18,0.0273885443662411,"M187","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.82"
"EC:6.1.1.15","EC:6.1.1.15",79,0,0.00756017543887583,0.99901102295141,0.0272480919491908,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.15"
"EC:6.3.2.10","EC:6.3.2.10",79,0,0.00755948881263967,0.997851648071963,0.0272232659432425,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.10"
"EC:2.6.1.45","EC:2.6.1.45",4,471.5,0.00023095510110201,2.32068140206461e-17,0.0271521993496764,"M2","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.45"
"EC:2.6.1.51","EC:2.6.1.51",4,471.5,0.00023095510110201,3.48102210309691e-17,0.0271521993496764,"M2","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.51"
"EC:2.7.1.72","EC:2.7.1.72",27,1889,0.000268762832674611,3.09424186941947e-17,0.0271278053549898,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.72"
"EC:6.3.2.6","EC:6.3.2.6",79,0,0.00756579698826352,0.997592574154395,0.0271138682115025,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.6"
"EC:5.1.3.32","EC:5.1.3.32",5,815,0.000241673375167156,3.09424186941947e-17,0.027087819523747,"M1","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.32"
"EC:6.1.1.9","EC:6.1.1.9",79,0,0.00755655836914347,0.999013110853887,0.0270054455169421,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.9"
"EC:6.3.2.13","EC:6.3.2.13",79,0,0.00756368593996235,0.999061131245606,0.0269870892499155,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.13"
"EC:6.3.4.4","EC:6.3.4.4",79,0,0.00755678329086533,0.999298308382019,0.026953964323635,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.4"
"EC:6.1.1.5","EC:6.1.1.5",79,0,0.00756000408582379,0.999475989981275,0.0269482069485288,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.5"
"EC:2.7.1.168","EC:2.7.1.168",1,0,0.000184770104560668,7.73560467354869e-18,0.0269347246377587,"M14","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.168"
"EC:6.1.1.10","EC:6.1.1.10",79,0,0.00755947010029459,0.999604374939822,0.0269317094753816,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.10"
"EC:6.1.1.16","EC:6.1.1.16",79,0,0.00755827849402172,0.998784464366617,0.0269308951234103,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.16"
"EC:6.3.2.8","EC:6.3.2.8",79,0,0.00756820617463003,0.999059912606828,0.0268994902688973,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.8"
"EC:6.1.1.21","EC:6.1.1.21",79,0,0.00755862435483361,0.999481056080059,0.0268868725222714,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.21"
"EC:6.1.1.1","EC:6.1.1.1",79,0,0.00756210608428868,0.999238091152523,0.0268834232289564,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.1"
"EC:1.3.3.6","EC:1.3.3.6",56,10537,0.000310883131274254,1.85654512165168e-16,0.026803038575143,"M1","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With oxygen as acceptor.","o__EC:1.3.3.6"
"EC:1.11.1.10","EC:1.11.1.10",5,93,0.000288397689117949,3.09424186941947e-17,0.0267226699335181,"M2","k__Oxidoreductases.","p__Acting on a peroxide as acceptor.","c__Peroxidases.","o__EC:1.11.1.10"
"EC:3.5.4.12","EC:3.5.4.12",3,944,0.000242289431469577,1.54712093470974e-17,0.0267182026909499,"M12","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.12"
"EC:2.1.1.172","EC:2.1.1.172",22,2610,0.000286893832419533,1.54712093470974e-16,0.0266538381659823,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.172"
"EC:6.3.2.12","EC:6.3.2.12",79,0,0.00755726261253517,0.999819918029265,0.0266135376109266,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.12"
"EC:6.3.2.17","EC:6.3.2.17",79,0,0.00755726261253517,0.999819918029265,0.0266135376109266,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.17"
"EC:6.1.1.11","EC:6.1.1.11",79,0,0.00755850261340635,0.999955714053757,0.0265582498951212,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.11"
"EC:6.3.4.5","EC:6.3.4.5",79,0,0.00755553633220848,0.999673770948458,0.0265455891674015,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.5"
"EC:6.1.1.12","EC:6.1.1.12",79,0,0.00755760963053813,0.999991102898504,0.0264938772258222,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.12"
"EC:6.3.4.15","EC:6.3.4.15",79,0,0.00755752842894742,0.999883714252499,0.0264641533178307,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.15"
"EC:4.3.99.3","EC:4.3.99.3",6,551,0.000267466579277712,3.86780233677434e-17,0.0264638826449125,"M7","k__Lyases.","p__Carbon-nitrogen lyases.","c__Other carbon-nitrogen lyases.","o__EC:4.3.99.3"
"EC:6.3.4.2","EC:6.3.4.2",79,0,0.00755985163080068,0.99978489212733,0.0264467889262707,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.2"
"EC:6.1.1.4","EC:6.1.1.4",79,0,0.00755858366627381,0.999930199543194,0.0264381480892481,"M4","k__Ligases.","p__Forming carbon-oxygen bonds.","c__Ligases forming aminoacyl-tRNA and related compounds.","o__EC:6.1.1.4"
"EC:6.3.4.19","EC:6.3.4.19",79,0,0.00755784573563793,0.999848221793818,0.0264011304956174,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.19"
"EC:6.3.2.9","EC:6.3.2.9",79,0,0.00755694441459262,0.999890336981811,0.0263404088942046,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.9"
"EC:4.2.1.8","EC:4.2.1.8",5,274,0.000295905678277192,2.32068140206461e-17,0.0263268087649246,"M1","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.8"
"EC:3.5.1.2","EC:3.5.1.2",6,1966,0.000281137140332521,1.54712093470974e-17,0.0263259339911188,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.2"
"EC:5.4.99.25","EC:5.4.99.25",79,0,0.00755904607924889,1,0.0262878539536963,"M4","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.25"
"EC:3.5.1.118","EC:3.5.1.118",7,753,0.000252702001717644,3.86780233677434e-17,0.0262340128829341,"M1","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.118"
"EC:1.10.2.2","EC:1.10.2.2",40,5824,0.000308517483249179,1.85654512165168e-16,0.0262148949291483,"M2","k__Oxidoreductases.","p__Acting on diphenols and related substances as donors.","c__With a cytochrome as acceptor.","o__EC:1.10.2.2"
"EC:3.1.3.45","EC:3.1.3.45",65,6486,0.000348849136272154,2.47539349553558e-16,0.0262062272645714,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.45"
"EC:4.1.1.50","EC:4.1.1.50",18,4546,0.000261703235267309,6.18848373883895e-17,0.0260507482050448,"M3","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.50"
"EC:1.2.1.4","EC:1.2.1.4",33,2327,0.000300267671479634,1.54712093470974e-16,0.0260026673624721,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.4"
"EC:6.3.2.1","EC:6.3.2.1",79,0,0.00756125370075179,0.998705530206487,0.025987520380802,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Acid--amino-acid ligases (peptide synthases).","o__EC:6.3.2.1"
"EC:6.3.4.13","EC:6.3.4.13",79,0,0.00756895634106751,0.998540489161218,0.0258486366337357,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Other carbon--nitrogen ligases.","o__EC:6.3.4.13"
"EC:2.3.2.8","EC:2.3.2.8",41,2637,0.000306547093765156,1.23769674776779e-16,0.0258312432346015,"M2","k__Transferases.","p__Acyltransferases.","c__Aminoacyltransferases.","o__EC:2.3.2.8"
"EC:6.3.3.1","EC:6.3.3.1",79,0,0.00756923001548564,0.998465142268226,0.0255949776317618,"M4","k__Ligases.","p__Forming carbon-nitrogen bonds.","c__Cyclo-ligases.","o__EC:6.3.3.1"
"EC:2.7.2.2","EC:2.7.2.2",0,0,NA,9.66950584193586e-18,0.0255547681736769,"M188","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.2"
"EC:2.7.1.5","EC:2.7.1.5",8,0,0.000258731658744446,1.54712093470974e-17,0.0253132167716303,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.5"
"EC:3.4.24.84","EC:3.4.24.84",0,0,NA,9.66950584193586e-18,0.0252514423875584,"M189","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Metalloendopeptidases.","o__EC:3.4.24.84"
"EC:2.4.2.2","EC:2.4.2.2",3,412,0.000241838574140317,2.70746163574204e-17,0.0251523618656413,"M7","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.2"
"EC:3.4.13.9","EC:3.4.13.9",0,0,NA,9.66950584193586e-18,0.0249975983284978,"M190","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Dipeptidases.","o__EC:3.4.13.9"
